"year","lifehistory","iteration","Rest","SigmaR","Fscen","variable","true"
21,"long_slow",1,"om","Deterministic","F1","SPR",0.9434773
21,"long_slow",1,"om","Deterministic","F1","F",0.00306637
21,"long_slow",1,"om","Deterministic","F1","Depletion",0.970089
21,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
21,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
21,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
21,"long_slow",1,"om","Deterministic","F1","LN_R0",10
21,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
21,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
21,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
22,"long_slow",1,"om","Deterministic","F1","SSB",84525.6
22,"long_slow",1,"om","Deterministic","F1","Recruit",21947.9
22,"long_slow",1,"om","Deterministic","F1","SPR",0.9414032
22,"long_slow",1,"om","Deterministic","F1","F",0.0031837
22,"long_slow",1,"om","Deterministic","F1","Depletion",0.968102
22,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
22,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
22,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
22,"long_slow",1,"om","Deterministic","F1","LN_R0",10
22,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
22,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
22,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
23,"long_slow",1,"om","Deterministic","F1","SSB",84350.1
23,"long_slow",1,"om","Deterministic","F1","Recruit",21942.8
23,"long_slow",1,"om","Deterministic","F1","SPR",0.9393362
23,"long_slow",1,"om","Deterministic","F1","F",0.00330098
23,"long_slow",1,"om","Deterministic","F1","Depletion",0.966092
23,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
23,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
23,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
23,"long_slow",1,"om","Deterministic","F1","LN_R0",10
23,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
23,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
23,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
24,"long_slow",1,"om","Deterministic","F1","SSB",84172.7
24,"long_slow",1,"om","Deterministic","F1","Recruit",21937.7
24,"long_slow",1,"om","Deterministic","F1","SPR",0.9372762
24,"long_slow",1,"om","Deterministic","F1","F",0.00341821
24,"long_slow",1,"om","Deterministic","F1","Depletion",0.96406
24,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
24,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
24,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
24,"long_slow",1,"om","Deterministic","F1","LN_R0",10
24,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
24,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
24,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
25,"long_slow",1,"om","Deterministic","F1","SSB",83993.6
25,"long_slow",1,"om","Deterministic","F1","Recruit",21932.6
25,"long_slow",1,"om","Deterministic","F1","SPR",0.9352232
25,"long_slow",1,"om","Deterministic","F1","F",0.00353538
25,"long_slow",1,"om","Deterministic","F1","Depletion",0.962009
25,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
25,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
25,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
25,"long_slow",1,"om","Deterministic","F1","LN_R0",10
25,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
25,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
25,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
26,"long_slow",1,"om","Deterministic","F1","SSB",83812.9
26,"long_slow",1,"om","Deterministic","F1","Recruit",21927.3
26,"long_slow",1,"om","Deterministic","F1","SPR",0.9352232
26,"long_slow",1,"om","Deterministic","F1","F",0.0035349
26,"long_slow",1,"om","Deterministic","F1","Depletion",0.959939
26,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
26,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
26,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
26,"long_slow",1,"om","Deterministic","F1","LN_R0",10
26,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
26,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
26,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
27,"long_slow",1,"om","Deterministic","F1","SSB",83641.4
27,"long_slow",1,"om","Deterministic","F1","Recruit",21922.3
27,"long_slow",1,"om","Deterministic","F1","SPR",0.857881
27,"long_slow",1,"om","Deterministic","F1","F",0.00826725
27,"long_slow",1,"om","Deterministic","F1","Depletion",0.957975
27,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
27,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
27,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
27,"long_slow",1,"om","Deterministic","F1","LN_R0",10
27,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
27,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
27,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
28,"long_slow",1,"om","Deterministic","F1","SSB",83054.8
28,"long_slow",1,"om","Deterministic","F1","Recruit",21905.1
28,"long_slow",1,"om","Deterministic","F1","SPR",0.790031
28,"long_slow",1,"om","Deterministic","F1","F",0.0129713
28,"long_slow",1,"om","Deterministic","F1","Depletion",0.951257
28,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
28,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
28,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
28,"long_slow",1,"om","Deterministic","F1","LN_R0",10
28,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
28,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
28,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
29,"long_slow",1,"om","Deterministic","F1","SSB",82069.7
29,"long_slow",1,"om","Deterministic","F1","Recruit",21875.7
29,"long_slow",1,"om","Deterministic","F1","SPR",0.730157
29,"long_slow",1,"om","Deterministic","F1","F",0.0176425
29,"long_slow",1,"om","Deterministic","F1","Depletion",0.939974
29,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
29,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
29,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
29,"long_slow",1,"om","Deterministic","F1","LN_R0",10
29,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
29,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
29,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
30,"long_slow",1,"om","Deterministic","F1","SSB",80709.9
30,"long_slow",1,"om","Deterministic","F1","Recruit",21834
30,"long_slow",1,"om","Deterministic","F1","SPR",0.677034
30,"long_slow",1,"om","Deterministic","F1","F",0.0222763
30,"long_slow",1,"om","Deterministic","F1","Depletion",0.924399
30,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
30,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
30,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
30,"long_slow",1,"om","Deterministic","F1","LN_R0",10
30,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
30,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
30,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
31,"long_slow",1,"om","Deterministic","F1","SSB",79005.9
31,"long_slow",1,"om","Deterministic","F1","Recruit",21780.1
31,"long_slow",1,"om","Deterministic","F1","SPR",0.629671
31,"long_slow",1,"om","Deterministic","F1","F",0.0268678
31,"long_slow",1,"om","Deterministic","F1","Depletion",0.904882
31,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
31,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
31,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
31,"long_slow",1,"om","Deterministic","F1","LN_R0",10
31,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
31,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
31,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
32,"long_slow",1,"om","Deterministic","F1","SSB",76993.5
32,"long_slow",1,"om","Deterministic","F1","Recruit",21713.6
32,"long_slow",1,"om","Deterministic","F1","SPR",0.587252
32,"long_slow",1,"om","Deterministic","F1","F",0.0314124
32,"long_slow",1,"om","Deterministic","F1","Depletion",0.881833
32,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
32,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
32,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
32,"long_slow",1,"om","Deterministic","F1","LN_R0",10
32,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
32,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
32,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
33,"long_slow",1,"om","Deterministic","F1","SSB",74712.8
33,"long_slow",1,"om","Deterministic","F1","Recruit",21634.5
33,"long_slow",1,"om","Deterministic","F1","SPR",0.549101
33,"long_slow",1,"om","Deterministic","F1","F",0.0359056
33,"long_slow",1,"om","Deterministic","F1","Depletion",0.855712
33,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
33,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
33,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
33,"long_slow",1,"om","Deterministic","F1","LN_R0",10
33,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
33,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
33,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
34,"long_slow",1,"om","Deterministic","F1","SSB",72206.7
34,"long_slow",1,"om","Deterministic","F1","Recruit",21542.6
34,"long_slow",1,"om","Deterministic","F1","SPR",0.514659
34,"long_slow",1,"om","Deterministic","F1","F",0.0403432
34,"long_slow",1,"om","Deterministic","F1","Depletion",0.827009
34,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
34,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
34,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
34,"long_slow",1,"om","Deterministic","F1","LN_R0",10
34,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
34,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
34,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
35,"long_slow",1,"om","Deterministic","F1","SSB",69519.2
35,"long_slow",1,"om","Deterministic","F1","Recruit",21437.5
35,"long_slow",1,"om","Deterministic","F1","SPR",0.483452
35,"long_slow",1,"om","Deterministic","F1","F",0.0447213
35,"long_slow",1,"om","Deterministic","F1","Depletion",0.796228
35,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
35,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
35,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
35,"long_slow",1,"om","Deterministic","F1","LN_R0",10
35,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
35,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
35,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
36,"long_slow",1,"om","Deterministic","F1","SSB",66694.4
36,"long_slow",1,"om","Deterministic","F1","Recruit",21319.3
36,"long_slow",1,"om","Deterministic","F1","SPR",0.455084
36,"long_slow",1,"om","Deterministic","F1","F",0.0490366
36,"long_slow",1,"om","Deterministic","F1","Depletion",0.763874
36,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
36,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
36,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
36,"long_slow",1,"om","Deterministic","F1","LN_R0",10
36,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
36,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
36,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
37,"long_slow",1,"om","Deterministic","F1","SSB",63774.5
37,"long_slow",1,"om","Deterministic","F1","Recruit",21187.6
37,"long_slow",1,"om","Deterministic","F1","SPR",0.429215
37,"long_slow",1,"om","Deterministic","F1","F",0.0532857
37,"long_slow",1,"om","Deterministic","F1","Depletion",0.730432
37,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
37,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
37,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
37,"long_slow",1,"om","Deterministic","F1","LN_R0",10
37,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
37,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
37,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
38,"long_slow",1,"om","Deterministic","F1","SSB",60799.5
38,"long_slow",1,"om","Deterministic","F1","Recruit",21042.3
38,"long_slow",1,"om","Deterministic","F1","SPR",0.405557
38,"long_slow",1,"om","Deterministic","F1","F",0.0574659
38,"long_slow",1,"om","Deterministic","F1","Depletion",0.696358
38,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
38,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
38,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
38,"long_slow",1,"om","Deterministic","F1","LN_R0",10
38,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
38,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
38,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
39,"long_slow",1,"om","Deterministic","F1","SSB",57805.9
39,"long_slow",1,"om","Deterministic","F1","Recruit",20883.3
39,"long_slow",1,"om","Deterministic","F1","SPR",0.383862
39,"long_slow",1,"om","Deterministic","F1","F",0.0615747
39,"long_slow",1,"om","Deterministic","F1","Depletion",0.662071
39,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
39,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
39,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
39,"long_slow",1,"om","Deterministic","F1","LN_R0",10
39,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
39,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
39,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
40,"long_slow",1,"om","Deterministic","F1","SSB",54826.2
40,"long_slow",1,"om","Deterministic","F1","Recruit",20710.6
40,"long_slow",1,"om","Deterministic","F1","SPR",0.363916
40,"long_slow",1,"om","Deterministic","F1","F",0.06561
40,"long_slow",1,"om","Deterministic","F1","Depletion",0.627943
40,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
40,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
40,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
40,"long_slow",1,"om","Deterministic","F1","LN_R0",10
40,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
40,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
40,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
41,"long_slow",1,"om","Deterministic","F1","SSB",51888.6
41,"long_slow",1,"om","Deterministic","F1","Recruit",20524.2
41,"long_slow",1,"om","Deterministic","F1","SPR",0.345534
41,"long_slow",1,"om","Deterministic","F1","F",0.0695701
41,"long_slow",1,"om","Deterministic","F1","Depletion",0.594299
41,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
41,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
41,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
41,"long_slow",1,"om","Deterministic","F1","LN_R0",10
41,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
41,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
41,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
42,"long_slow",1,"om","Deterministic","F1","SSB",49017.3
42,"long_slow",1,"om","Deterministic","F1","Recruit",20324.2
42,"long_slow",1,"om","Deterministic","F1","SPR",0.328555
42,"long_slow",1,"om","Deterministic","F1","F",0.0734538
42,"long_slow",1,"om","Deterministic","F1","Depletion",0.561412
42,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
42,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
42,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
42,"long_slow",1,"om","Deterministic","F1","LN_R0",10
42,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
42,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
42,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
43,"long_slow",1,"om","Deterministic","F1","SSB",46231.6
43,"long_slow",1,"om","Deterministic","F1","Recruit",20110.8
43,"long_slow",1,"om","Deterministic","F1","SPR",0.312838
43,"long_slow",1,"om","Deterministic","F1","F",0.0772606
43,"long_slow",1,"om","Deterministic","F1","Depletion",0.529507
43,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
43,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
43,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
43,"long_slow",1,"om","Deterministic","F1","LN_R0",10
43,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
43,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
43,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
44,"long_slow",1,"om","Deterministic","F1","SSB",43547.1
44,"long_slow",1,"om","Deterministic","F1","Recruit",19884.3
44,"long_slow",1,"om","Deterministic","F1","SPR",0.298259
44,"long_slow",1,"om","Deterministic","F1","F",0.0809901
44,"long_slow",1,"om","Deterministic","F1","Depletion",0.498761
44,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
44,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
44,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
44,"long_slow",1,"om","Deterministic","F1","LN_R0",10
44,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
44,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
44,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
45,"long_slow",1,"om","Deterministic","F1","SSB",40975.3
45,"long_slow",1,"om","Deterministic","F1","Recruit",19645.2
45,"long_slow",1,"om","Deterministic","F1","SPR",0.28471
45,"long_slow",1,"om","Deterministic","F1","F",0.0846429
45,"long_slow",1,"om","Deterministic","F1","Depletion",0.469305
45,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
45,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
45,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
45,"long_slow",1,"om","Deterministic","F1","LN_R0",10
45,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
45,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
45,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
46,"long_slow",1,"om","Deterministic","F1","SSB",38524.2
46,"long_slow",1,"om","Deterministic","F1","Recruit",19393.9
46,"long_slow",1,"om","Deterministic","F1","SPR",0.272095
46,"long_slow",1,"om","Deterministic","F1","F",0.0882199
46,"long_slow",1,"om","Deterministic","F1","Depletion",0.441231
46,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
46,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
46,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
46,"long_slow",1,"om","Deterministic","F1","LN_R0",10
46,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
46,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
46,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
47,"long_slow",1,"om","Deterministic","F1","SSB",36198.5
47,"long_slow",1,"om","Deterministic","F1","Recruit",19131.1
47,"long_slow",1,"om","Deterministic","F1","SPR",0.260329
47,"long_slow",1,"om","Deterministic","F1","F",0.0917225
47,"long_slow",1,"om","Deterministic","F1","Depletion",0.414594
47,"long_slow",1,"om","Deterministic","F1","SSBmsy",25239
47,"long_slow",1,"om","Deterministic","F1","MSY",2497.69
47,"long_slow",1,"om","Deterministic","F1","Fmsy",0.0613923
47,"long_slow",1,"om","Deterministic","F1","LN_R0",10
47,"long_slow",1,"om","Deterministic","F1","Selex_peak",42
47,"long_slow",1,"om","Deterministic","F1","Selex_shape",5.1
47,"long_slow",1,"om","Deterministic","F1","SSB0",43655.35
48,"long_slow",1,"om","Deterministic","F1","SSB",34000.4
48,"long_slow",1,"om","Deterministic","F1","Recruit",18857.5
