"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","mre","mare","pconverge"
"120","long_slow","R_unadjusted","HighSigmaR","L10","N50","F1","OFL",100,0.149583559789279,0.29896052626011,1
"121","long_slow","R_unadjusted","HighSigmaR","L10","N50","F1","Recruit",100,1.07132668759527,1.07132668759527,1
"122","long_slow","R_unadjusted","HighSigmaR","L10","N50","F1","Selex_ascend",100,0.00468137254901967,0.0291588235294118,1
"123","long_slow","R_unadjusted","HighSigmaR","L10","N50","F1","Selex_peak",100,0.017627380952381,0.0454107142857143,1
"124","long_slow","R_unadjusted","HighSigmaR","L10","N50","F1","SPR",100,0.0769409156656815,0.160903795358783,1
"125","long_slow","R_unadjusted","HighSigmaR","L10","N50","F1","SSB",100,0.156674052232634,0.303303523089254,1
"126","long_slow","R_unadjusted","HighSigmaR","L10","N50","F1","SSB0",100,0.458962074522367,0.458962074522367,1
"127","long_slow","R_unadjusted","HighSigmaR","L20","N50","F1","Depletion",100,-0.156110950536221,0.247954939694038,1
"128","long_slow","R_unadjusted","HighSigmaR","L20","N50","F1","F",100,-0.143089032787783,0.268247608765045,1
"129","long_slow","R_unadjusted","HighSigmaR","L20","N50","F1","OFL",100,0.186010473328691,0.271999604821678,1
"130","long_slow","R_unadjusted","HighSigmaR","L20","N50","F1","Recruit",100,1.04856230225345,1.04856230225345,1
"131","long_slow","R_unadjusted","HighSigmaR","L20","N50","F1","Selex_ascend",100,-0.00160784313725481,0.0228176470588235,1
"132","long_slow","R_unadjusted","HighSigmaR","L20","N50","F1","Selex_peak",100,0.00294999999999998,0.0264535714285714,1
"133","long_slow","R_unadjusted","HighSigmaR","L20","N50","F1","SPR",100,0.0901554933651972,0.161274251619395,1
"134","long_slow","R_unadjusted","HighSigmaR","L20","N50","F1","SSB",100,0.150811566451428,0.279409352213237,1
"135","long_slow","R_unadjusted","HighSigmaR","L20","N50","F1","SSB0",100,0.432980150199231,0.432980150199231,1
"136","long_slow","R_unadjusted","HighSigmaR","L75","N50","F1","Depletion",100,-0.174451168938736,0.239673519446553,1
"137","long_slow","R_unadjusted","HighSigmaR","L75","N50","F1","F",100,0.0217191122281639,0.217338148758677,1
"138","long_slow","R_unadjusted","HighSigmaR","L75","N50","F1","OFL",100,-0.0166018959048432,0.229077702017981,1
