"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","mre","mare","pconverge"
"221","long_slow","R_biasadjusted","LowSigmaR","L20","N200","F1","Recruit",100,0.0974871699205103,0.275015516536011,1
"222","long_slow","R_biasadjusted","LowSigmaR","L20","N200","F1","SPR",100,-0.0456545578894408,0.0651678746619709,1
"223","long_slow","R_biasadjusted","LowSigmaR","L20","N200","F1","SSB",100,-0.0768763872114728,0.124643167319596,1
"224","long_slow","R_biasadjusted","LowSigmaR","L20","N200","F1","SSB0",100,-0.00139330001935609,0.0482317745705853,1
"225","long_slow","R_biasadjusted","LowSigmaR","L75","N200","F1","Depletion",100,-0.036363081795205,0.0826479399353189,1
"226","long_slow","R_biasadjusted","LowSigmaR","L75","N200","F1","F",100,0.047279226176733,0.105406667456945,1
"227","long_slow","R_biasadjusted","LowSigmaR","L75","N200","F1","OFL",100,-0.0472509820446499,0.106288209442668,1
"228","long_slow","R_biasadjusted","LowSigmaR","L75","N200","F1","Recruit",100,0.0674259761478998,0.258004996368844,1
"229","long_slow","R_biasadjusted","LowSigmaR","L75","N200","F1","SPR",100,-0.027696764354443,0.0626444484623608,1
"230","long_slow","R_biasadjusted","LowSigmaR","L75","N200","F1","SSB",100,-0.047471233073325,0.105319338348737,1
"231","long_slow","R_biasadjusted","LowSigmaR","L75","N200","F1","SSB0",100,-0.0111326561349296,0.0432278059848335,1
"232","long_slow","R_unadjusted","HighSigmaR","L1","N200","F1","Depletion",100,-0.374031544765341,0.503456574040124,1
"233","long_slow","R_unadjusted","HighSigmaR","L1","N200","F1","F",100,0.115937870765264,0.581556649483464,1
