"","lifehistory","Rest","SigmaR","Lyears","Nsamp","variable","year","mre","mare","pconverge"
"237","short_fast","R_unadjusted","LowSigmaR","L10","N50","Selex_peak",100,-0.0113988095238096,0.0245857142857143,1
"238","short_fast","R_unadjusted","LowSigmaR","L10","N50","Selex_shape",100,-0.015106862745098,0.0271499999999999,1
"239","short_fast","R_unadjusted","LowSigmaR","L10","N50","SPR",100,0.00545344238285968,0.112987211218731,1
"240","short_fast","R_unadjusted","LowSigmaR","L10","N50","SSB",100,0.00543135935502483,0.215673055733174,1
"241","short_fast","R_unadjusted","LowSigmaR","L10","N50","SSB0",100,0.096015031831052,0.0992618216739708,1
"242","short_fast","R_unadjusted","LowSigmaR","L10","N50","SSBmsy",100,0.0959011489203783,0.101831304861516,1
"243","short_fast","R_unadjusted","LowSigmaR","L20","N50","Depletion",100,-0.021227812864796,0.161829699728217,1
"244","short_fast","R_unadjusted","LowSigmaR","L20","N50","F",100,-0.0488684334717818,0.18839506414832,1
"245","short_fast","R_unadjusted","LowSigmaR","L20","N50","Fmsy",100,0.00349045346062052,0.00628149032086982,1
"246","short_fast","R_unadjusted","LowSigmaR","L20","N50","MSY",100,0.0852397373701951,0.0898591384651354,1
"247","short_fast","R_unadjusted","LowSigmaR","L20","N50","Recruit",100,0.241937829712048,0.311616134599274,1
"248","short_fast","R_unadjusted","LowSigmaR","L20","N50","Selex_peak",100,0.0227380952380952,0.0293095238095238,1
"249","short_fast","R_unadjusted","LowSigmaR","L20","N50","Selex_shape",100,0.0206225490196078,0.0263735294117647,1
"250","short_fast","R_unadjusted","LowSigmaR","L20","N50","SPR",100,0.0248056758307684,0.118229085154851,1
"251","short_fast","R_unadjusted","LowSigmaR","L20","N50","SSB",100,0.0567352573778244,0.20763777620483,1
"252","short_fast","R_unadjusted","LowSigmaR","L20","N50","SSB0",100,0.0867491974607298,0.0891055294053997,1
"253","short_fast","R_unadjusted","LowSigmaR","L20","N50","SSBmsy",100,0.0868923104887266,0.0884638396813014,1
"254","short_fast","R_unadjusted","LowSigmaR","L75","N50","Depletion",100,-0.0599248228755771,0.176713258105412,1
"255","short_fast","R_unadjusted","LowSigmaR","L75","N50","F",100,0.0567529326652534,0.184929973817141,1
"256","short_fast","R_unadjusted","LowSigmaR","L75","N50","Fmsy",100,0.00194245558207364,0.00393463272341561,1
"257","short_fast","R_unadjusted","LowSigmaR","L75","N50","MSY",100,0.00781265221033762,0.044801956085491,1
"258","short_fast","R_unadjusted","LowSigmaR","L75","N50","Recruit",100,0.168484093372583,0.275895683480768,1
"259","short_fast","R_unadjusted","LowSigmaR","L75","N50","Selex_peak",100,0.000595238095238061,0.0100297619047618,1
"260","short_fast","R_unadjusted","LowSigmaR","L75","N50","Selex_shape",100,-0.000994117647058718,0.00989411764705877,1
"261","short_fast","R_unadjusted","LowSigmaR","L75","N50","SPR",100,-0.0302600842795949,0.108590645003603,1
"262","short_fast","R_unadjusted","LowSigmaR","L75","N50","SSB",100,-0.0574302447664561,0.1895874642837,1
"263","short_fast","R_unadjusted","LowSigmaR","L75","N50","SSB0",100,0.0112997980125882,0.0473515076917528,1
"264","short_fast","R_unadjusted","LowSigmaR","L75","N50","SSBmsy",100,0.0122389936154259,0.0469035194680279,1
"265","short_slow","R_biasadjusted","LowSigmaR","L1","N50","Depletion",100,-0.373758327179055,0.550230422715443,1
"266","short_slow","R_biasadjusted","LowSigmaR","L1","N50","F",100,0.452972171846191,0.733596951466568,1
"267","short_slow","R_biasadjusted","LowSigmaR","L1","N50","Fmsy",100,0.0104955124327682,0.0572185257238144,1
"268","short_slow","R_biasadjusted","LowSigmaR","L1","N50","MSY",100,0.0122911781245336,0.054286993079757,1
"269","short_slow","R_biasadjusted","LowSigmaR","L1","N50","Recruit",100,-0.0865621257696769,0.329967241639516,1
"270","short_slow","R_biasadjusted","LowSigmaR","L1","N50","Selex_peak",100,0.0213857142857144,0.0978285714285715,1
"271","short_slow","R_biasadjusted","LowSigmaR","L1","N50","Selex_shape",100,0.0150431372549021,0.0940607843137255,1
"272","short_slow","R_biasadjusted","LowSigmaR","L1","N50","SPR",100,-0.218357765830229,0.411311119823322,1
"273","short_slow","R_biasadjusted","LowSigmaR","L1","N50","SSB",100,-0.377736138318712,0.610716051577491,1
"274","short_slow","R_biasadjusted","LowSigmaR","L1","N50","SSB0",100,-0.00290634357337265,0.0911043005524473,1
"275","short_slow","R_biasadjusted","LowSigmaR","L1","N50","SSBmsy",100,0.000481898220036341,0.0864280633045979,1
"276","short_slow","R_biasadjusted","LowSigmaR","L10","N50","Depletion",100,0.0282150644413431,0.164829912773063,1
"277","short_slow","R_biasadjusted","LowSigmaR","L10","N50","F",100,0.00762235575098392,0.176100450046315,1
"278","short_slow","R_biasadjusted","LowSigmaR","L10","N50","Fmsy",100,0.00434043387990652,0.017128774379179,1
"279","short_slow","R_biasadjusted","LowSigmaR","L10","N50","MSY",100,0.00642867252980977,0.0462937105739325,1
"280","short_slow","R_biasadjusted","LowSigmaR","L10","N50","Recruit",100,0.167892851896331,0.276893015594393,1
"281","short_slow","R_biasadjusted","LowSigmaR","L10","N50","Selex_peak",100,-0.00850119047619041,0.0346321428571428,1
"282","short_slow","R_biasadjusted","LowSigmaR","L10","N50","Selex_shape",100,-0.0122480392156862,0.0240382352941177,1
"283","short_slow","R_biasadjusted","LowSigmaR","L10","N50","SPR",100,0.00772573873744313,0.109027185380298,1
"284","short_slow","R_biasadjusted","LowSigmaR","L10","N50","SSB",100,0.0162655076771188,0.191780481918648,1
"285","short_slow","R_biasadjusted","LowSigmaR","L10","N50","SSB0",100,0.0119773916831491,0.0529929178501419,1
"286","short_slow","R_biasadjusted","LowSigmaR","L10","N50","SSBmsy",100,0.013011251940979,0.0520947274215386,1
"287","short_slow","R_biasadjusted","LowSigmaR","L20","N50","Depletion",100,0.00872234555407287,0.157537188947428,1
"288","short_slow","R_biasadjusted","LowSigmaR","L20","N50","F",100,-0.00180079848696734,0.174216855501513,1
"289","short_slow","R_biasadjusted","LowSigmaR","L20","N50","Fmsy",100,0.0040216449508738,0.0102829864800798,1
"290","short_slow","R_biasadjusted","LowSigmaR","L20","N50","MSY",100,-0.000654152337160075,0.0438760247430252,1
"291","short_slow","R_biasadjusted","LowSigmaR","L20","N50","Recruit",100,0.138459316138054,0.26160157513583,1
"292","short_slow","R_biasadjusted","LowSigmaR","L20","N50","Selex_peak",100,0.00460476190476192,0.0259035714285714,1
"293","short_slow","R_biasadjusted","LowSigmaR","L20","N50","Selex_shape",100,-0.000502941176470444,0.0168460784313725,1
"294","short_slow","R_biasadjusted","LowSigmaR","L20","N50","SPR",100,0.00506118138887967,0.0995982970474144,1
"295","short_slow","R_biasadjusted","LowSigmaR","L20","N50","SSB",100,0.0161755694376307,0.197905252660177,1
"296","short_slow","R_biasadjusted","LowSigmaR","L20","N50","SSB0",100,-0.00470273231497644,0.0466027021734873,1
"297","short_slow","R_biasadjusted","LowSigmaR","L20","N50","SSBmsy",100,-0.00682306686146565,0.0471648321387867,1
"298","short_slow","R_biasadjusted","LowSigmaR","L75","N50","Depletion",100,0.03153598249976,0.145379379995959,1
"299","short_slow","R_biasadjusted","LowSigmaR","L75","N50","F",100,-0.000585659626240081,0.162251204674225,1
"300","short_slow","R_biasadjusted","LowSigmaR","L75","N50","Fmsy",100,-0.00228874102895259,0.00334319671729144,1
"301","short_slow","R_biasadjusted","LowSigmaR","L75","N50","MSY",100,-0.0197431591349888,0.0476402697708938,1
"302","short_slow","R_biasadjusted","LowSigmaR","L75","N50","Recruit",100,0.139205227160739,0.272352637318809,1
"303","short_slow","R_biasadjusted","LowSigmaR","L75","N50","Selex_peak",100,-0.0132988095238095,0.0137607142857143,1
"304","short_slow","R_biasadjusted","LowSigmaR","L75","N50","Selex_shape",100,-0.0121588235294117,0.0122421568627451,1
"305","short_slow","R_biasadjusted","LowSigmaR","L75","N50","SPR",100,0.00036742324991289,0.0905841143129579,1
"306","short_slow","R_biasadjusted","LowSigmaR","L75","N50","SSB",100,0.0258239118443699,0.156163067676449,1
"307","short_slow","R_biasadjusted","LowSigmaR","L75","N50","SSB0",100,-0.0164337118253643,0.0471219278232345,1
"308","short_slow","R_biasadjusted","LowSigmaR","L75","N50","SSBmsy",100,-0.0173904064008322,0.0469889010425829,1
"309","short_slow","R_unadjusted","LowSigmaR","L1","N50","Depletion",100,-0.466706961559998,0.609479715158764,1
"310","short_slow","R_unadjusted","LowSigmaR","L1","N50","F",100,0.574529765006207,0.920312716616864,1
"311","short_slow","R_unadjusted","LowSigmaR","L1","N50","Fmsy",100,0.00960862528404908,0.058604031453841,1
"312","short_slow","R_unadjusted","LowSigmaR","L1","N50","MSY",100,0.054254476735512,0.0826450707134852,1
"313","short_slow","R_unadjusted","LowSigmaR","L1","N50","Recruit",100,-0.115247758385942,0.385068011768729,1
"314","short_slow","R_unadjusted","LowSigmaR","L1","N50","Selex_peak",100,0.0265345238095238,0.100409523809524,1
"315","short_slow","R_unadjusted","LowSigmaR","L1","N50","Selex_shape",100,0.0228323529411766,0.0939990196078431,1
"316","short_slow","R_unadjusted","LowSigmaR","L1","N50","SPR",100,-0.255473424364988,0.481644598287197,1
"317","short_slow","R_unadjusted","LowSigmaR","L1","N50","SSB",100,-0.453889854445476,0.647795626105805,1
"318","short_slow","R_unadjusted","LowSigmaR","L1","N50","SSB0",100,0.031634262732579,0.10336990647338,1
"319","short_slow","R_unadjusted","LowSigmaR","L1","N50","SSBmsy",100,0.031109207315674,0.108993138687248,1
"320","short_slow","R_unadjusted","LowSigmaR","L10","N50","Depletion",100,-0.0351909231346147,0.159908087921361,1
"321","short_slow","R_unadjusted","LowSigmaR","L10","N50","F",100,-0.0134343412956694,0.18269500671377,1
"322","short_slow","R_unadjusted","LowSigmaR","L10","N50","Fmsy",100,0.00473687652242146,0.0172759077310403,1
"323","short_slow","R_unadjusted","LowSigmaR","L10","N50","MSY",100,0.0815280386523696,0.0824614490048086,1
"324","short_slow","R_unadjusted","LowSigmaR","L10","N50","Recruit",100,0.244129912462964,0.353343717223653,1
"325","short_slow","R_unadjusted","LowSigmaR","L10","N50","Selex_peak",100,-0.00806547619047621,0.0357083333333334,1
"326","short_slow","R_unadjusted","LowSigmaR","L10","N50","Selex_shape",100,-0.0124009803921568,0.0237617647058823,1
"327","short_slow","R_unadjusted","LowSigmaR","L10","N50","SPR",100,0.0154859541873446,0.112127134354763,1
"328","short_slow","R_unadjusted","LowSigmaR","L10","N50","SSB",100,0.0197522755992109,0.20037168958269,1
"329","short_slow","R_unadjusted","LowSigmaR","L10","N50","SSB0",100,0.0845589772134742,0.0888964914866794,1
"330","short_slow","R_unadjusted","LowSigmaR","L10","N50","SSBmsy",100,0.0877207744027905,0.0911361324225713,1
"331","short_slow","R_unadjusted","LowSigmaR","L20","N50","Depletion",100,-0.0321893036662545,0.150715389522306,1
"332","short_slow","R_unadjusted","LowSigmaR","L20","N50","F",100,-0.0462480552933184,0.177308655938323,1
"333","short_slow","R_unadjusted","LowSigmaR","L20","N50","Fmsy",100,0.00408295051414932,0.0101644623910804,1
"334","short_slow","R_unadjusted","LowSigmaR","L20","N50","MSY",100,0.0843435715187427,0.085978952361643,1
"335","short_slow","R_unadjusted","LowSigmaR","L20","N50","Recruit",100,0.238061689409065,0.341404433458871,1
"336","short_slow","R_unadjusted","LowSigmaR","L20","N50","Selex_peak",100,0.00500952380952381,0.0255666666666667,1
"337","short_slow","R_unadjusted","LowSigmaR","L20","N50","Selex_shape",100,-0.000675490196078372,0.0167382352941176,1
"338","short_slow","R_unadjusted","LowSigmaR","L20","N50","SPR",100,0.0330838532749923,0.110991372941494,1
"339","short_slow","R_unadjusted","LowSigmaR","L20","N50","SSB",100,0.059354069218581,0.185392597902469,1
"340","short_slow","R_unadjusted","LowSigmaR","L20","N50","SSB0",100,0.0784965777309398,0.0822862649414881,1
"341","short_slow","R_unadjusted","LowSigmaR","L20","N50","SSBmsy",100,0.0781937230844546,0.0805879158284442,1
"342","short_slow","R_unadjusted","LowSigmaR","L75","N50","Depletion",100,-0.0190383976641954,0.121454290065228,1
"343","short_slow","R_unadjusted","LowSigmaR","L75","N50","F",100,-0.00369610852480348,0.155011610746809,1
"344","short_slow","R_unadjusted","LowSigmaR","L75","N50","Fmsy",100,-0.00202717062564375,0.00340041524301525,1
"345","short_slow","R_unadjusted","LowSigmaR","L75","N50","MSY",100,0.0309096542938788,0.0562762282570857,1
"346","short_slow","R_unadjusted","LowSigmaR","L75","N50","Recruit",100,0.188721643643299,0.278476328719777,1
"347","short_slow","R_unadjusted","LowSigmaR","L75","N50","Selex_peak",100,-0.0128642857142858,0.0131678571428571,1
"348","short_slow","R_unadjusted","LowSigmaR","L75","N50","Selex_shape",100,-0.0117450980392157,0.012177450980392,1
"349","short_slow","R_unadjusted","LowSigmaR","L75","N50","SPR",100,0.000174353660146392,0.0880801199395575,1
"350","short_slow","R_unadjusted","LowSigmaR","L75","N50","SSB",100,0.0223693888978279,0.160572519550881,1
"351","short_slow","R_unadjusted","LowSigmaR","L75","N50","SSB0",100,0.0339509771782726,0.0523944882877213,1
"352","short_slow","R_unadjusted","LowSigmaR","L75","N50","SSBmsy",100,0.0330750460862981,0.0524657125591856,1
