"","lifehistory","Rest","SigmaR","Lyears","Nsamp","variable","year","mre","mare","pconverge"
"186","long_slow","R_unadjusted","HighSigmaR","L20","N200","Recruit",100,0.891647493452452,0.891647493452452,1
"187","long_slow","R_unadjusted","HighSigmaR","L20","N200","SPR",100,0.0761410445883907,0.155642726872524,1
"188","long_slow","R_unadjusted","HighSigmaR","L20","N200","SSB",100,0.157954076492449,0.286092741366042,1
"189","long_slow","R_unadjusted","HighSigmaR","L20","N200","SSB0",100,0.430242799565231,0.430242799565231,1
"190","long_slow","R_unadjusted","HighSigmaR","L75","N200","Depletion",100,-0.0973852731914079,0.187924406017433,1
"191","long_slow","R_unadjusted","HighSigmaR","L75","N200","F",100,-0.0944694279610459,0.208920542024758,1
"192","long_slow","R_unadjusted","HighSigmaR","L75","N200","OFL",100,0.107398084254635,0.210172690455112,1
"193","long_slow","R_unadjusted","HighSigmaR","L75","N200","Recruit",100,0.594819104177547,0.655247611442512,1
"194","long_slow","R_unadjusted","HighSigmaR","L75","N200","SPR",100,0.0552245141814982,0.118055664738067,1
"195","long_slow","R_unadjusted","HighSigmaR","L75","N200","SSB",100,0.101972488709085,0.207689769322739,1
"196","long_slow","R_unadjusted","HighSigmaR","L75","N200","SSB0",100,0.223389573099288,0.223389573099288,1
"197","long_slow","R_unadjusted","LowSigmaR","L1","N200","Depletion",100,-0.581075267954198,0.628294765346739,1
"198","long_slow","R_unadjusted","LowSigmaR","L1","N200","F",100,1.02221051256024,1.02221051256024,1
"199","long_slow","R_unadjusted","LowSigmaR","L1","N200","OFL",100,-0.536987071203503,0.636107486255711,1
"200","long_slow","R_unadjusted","LowSigmaR","L1","N200","Recruit",100,-0.211044151840623,0.411516790116979,1
"201","long_slow","R_unadjusted","LowSigmaR","L1","N200","SPR",100,-0.428841936041758,0.434365370102509,1
"202","long_slow","R_unadjusted","LowSigmaR","L1","N200","SSB",100,-0.577179533056478,0.706172574436555,1
"203","long_slow","R_unadjusted","LowSigmaR","L1","N200","SSB0",100,0.00883396880336549,0.110141712298722,1
"204","long_slow","R_unadjusted","LowSigmaR","L10","N200","Depletion",100,-0.230966136111921,0.247376125795674,1
"205","long_slow","R_unadjusted","LowSigmaR","L10","N200","F",100,0.130032595451727,0.188653777255792,1
"206","long_slow","R_unadjusted","LowSigmaR","L10","N200","OFL",100,-0.125253648736331,0.17820583039855,1
"207","long_slow","R_unadjusted","LowSigmaR","L10","N200","Recruit",100,0.130888016013669,0.283813688452372,1
"208","long_slow","R_unadjusted","LowSigmaR","L10","N200","SPR",100,-0.080679870762845,0.115186348342871,1
"209","long_slow","R_unadjusted","LowSigmaR","L10","N200","SSB",100,-0.162655990260682,0.208484306824654,1
"210","long_slow","R_unadjusted","LowSigmaR","L10","N200","SSB0",100,0.0626475334638252,0.0669362403462577,1
"211","long_slow","R_unadjusted","LowSigmaR","L20","N200","Depletion",100,-0.130999310056114,0.136971653034112,1
"212","long_slow","R_unadjusted","LowSigmaR","L20","N200","F",100,0.0658536495843948,0.109183871331611,1
"213","long_slow","R_unadjusted","LowSigmaR","L20","N200","OFL",100,-0.0668870972311836,0.115043984078617,1
"214","long_slow","R_unadjusted","LowSigmaR","L20","N200","Recruit",100,0.15864624964768,0.300180252984198,1
"215","long_slow","R_unadjusted","LowSigmaR","L20","N200","SPR",100,-0.0423695836739827,0.0638295154392805,1
